,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13,item_14,item_15,item_16,item_17,item_18,item_19,item_20,sim_1,sim_2,sim_3,sim_4,sim_5,sim_6,sim_7,sim_8,sim_9,sim_10,sim_11,sim_12,sim_13,sim_14,sim_15,sim_16,sim_17,sim_18,sim_19,sim_20
7882,7882,6976,6203,7606,414,2017,2166,3800,5350,7329,7417,650,1625,2299,2582,2910,3873,5295,6018,7880,1.0000000000000002,0.4444444444444444,0.4216370213557839,0.4216370213557839,0.3779644730092272,0.3779644730092272,0.3779644730092272,0.3779644730092272,0.3779644730092272,0.3779644730092272,0.3779644730092272,0.3535533905932737,0.3535533905932737,0.3535533905932737,0.3535533905932737,0.3535533905932737,0.3535533905932737,0.3535533905932737,0.3535533905932737,0.3535533905932737
7888,7888,2805,2974,1705,2602,2996,3189,3699,5150,5998,6195,6218,6320,6431,7163,7569,7621,7911,8105,8339,1.0,0.3651483716701108,0.3162277660168379,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
7893,7893,4125,5338,7203,7586,414,2017,2166,3800,5350,7329,7417,650,1625,2299,2582,2910,3873,5295,6018,1.0,0.4,0.4,0.4,0.4,0.3585685828003181,0.3585685828003181,0.3585685828003181,0.3585685828003181,0.3585685828003181,0.3585685828003181,0.3585685828003181,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684
7894,7894,816,929,817,2846,7417,2070,3464,3813,6235,1280,2693,7049,808,3397,7591,1757,6797,8208,1705,1.0,0.5222329678670936,0.5222329678670936,0.4767312946227962,0.4767312946227962,0.4558423058385518,0.4545454545454546,0.4545454545454546,0.4545454545454546,0.4545454545454546,0.4351941398892446,0.4351941398892446,0.4020151261036848,0.3813850356982369,0.3813850356982369,0.3813850356982369,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.2860387767736777
7895,7895,3759,7772,8511,1622,1584,1778,4422,4899,6096,7204,7656,8073,259,2352,7158,7541,7547,6794,3580,1.0,0.4,0.4,0.4,0.3162277660168379,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2738612787525831,0.2738612787525831,0.2390457218668787,0.2236067977499789
7897,7897,2907,3592,2383,6213,6804,2554,2598,5219,6991,8829,696,725,1072,1427,2200,3016,3437,3479,4272,1.0,0.4472135954999579,0.4216370213557839,0.4,0.4,0.4,0.3354101966249684,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
7898,7898,4256,4636,7629,414,2017,2166,3800,5350,7329,7417,8414,650,1625,2299,2582,2910,3873,5295,5955,1.0,0.4,0.4,0.4,0.3585685828003181,0.3585685828003181,0.3585685828003181,0.3585685828003181,0.3585685828003181,0.3585685828003181,0.3585685828003181,0.3585685828003181,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684
7902,7902,8904,8419,131,6239,7048,1264,2328,8112,9163,1979,3089,3523,4398,6847,6932,7113,7290,8525,8560,1.0,0.5720775535473555,0.4545454545454546,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2611164839335468,0.2611164839335468,0.2611164839335468,0.2461829819586655,0.2279211529192759,0.2279211529192759,0.2132007163556104,0.2132007163556104,0.2132007163556104,0.2132007163556104,0.2132007163556104,0.2132007163556104,0.2132007163556104,0.2132007163556104
7903,7903,8952,6918,6135,6248,7112,7872,8005,2328,1395,2240,2936,4057,414,1979,2017,2166,2238,2354,3761,1.0000000000000002,0.4216370213557839,0.3333333333333333,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3015113445777636,0.2886751345948128,0.2721655269759087,0.2721655269759087,0.2721655269759087,0.2721655269759087,0.2519763153394848,0.2519763153394848,0.2519763153394848,0.2519763153394848,0.2519763153394848,0.2519763153394848,0.2519763153394848
7909,7909,8388,8945,6794,3794,7091,7357,422,466,973,1157,1189,1356,1774,1985,1986,2043,2125,3167,3169,1.0,0.6,0.4,0.3585685828003181,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
7911,7911,3740,6132,7052,2805,2974,8149,478,1705,2602,2996,3189,3699,5150,5805,5998,6195,6320,6431,7163,1.0,0.5,0.4,0.4,0.3651483716701108,0.3162277660168379,0.3162277660168379,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
7912,7912,1264,5997,7433,7541,7547,8112,1371,1979,4005,4425,8347,211,1856,2963,7188,7347,7593,7972,32,1.0,0.4351941398892446,0.3813850356982369,0.3692744729379982,0.3481553119113957,0.3481553119113957,0.3481553119113957,0.3418817293789138,0.3418817293789138,0.3418817293789138,0.3418817293789138,0.3198010745334156,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.2860387767736777
7913,7913,4108,7405,2873,8595,2988,6950,46,192,510,607,811,935,1038,1039,1123,1256,1497,1694,1791,1.0000000000000002,0.3418817293789138,0.3418817293789138,0.3198010745334156,0.3198010745334156,0.3015113445777636,0.3015113445777636,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777
7919,7919,5212,3520,9153,6805,5018,7330,4544,7738,8280,8773,92,4239,4932,6293,8142,810,1403,2940,3287,1.0,0.3749999999999999,0.3354101966249684,0.3354101966249684,0.3198010745334156,0.3061862178478972,0.2886751345948129,0.2672612419124243,0.2672612419124243,0.2672612419124243,0.2672612419124243,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158
7922,7922,1038,1039,4238,6596,7506,633,3781,4108,2873,8595,6950,46,54,192,215,510,607,811,935,1.0,0.4,0.4,0.4,0.4,0.4,0.3813850356982369,0.3651483716701108,0.3585685828003181,0.3354101966249684,0.3354101966249684,0.3162277660168379,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
7937,7937,8911,6869,546,1291,4060,4959,6553,8421,2968,7682,337,7776,9,307,378,398,592,626,762,1.0,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.3813850356982369,0.3354101966249684,0.3162277660168379,0.3162277660168379,0.3,0.3,0.3,0.3,0.3,0.3,0.3
7939,7939,1373,2188,9163,1707,2075,2172,4239,5253,6671,7026,7368,7594,8303,8798,1710,2241,2940,5730,6236,1.0,0.3198010745334156,0.2886751345948129,0.2886751345948129,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158
7943,7943,7869,5960,3225,7406,8149,2076,3331,3699,4303,4418,5365,6296,6593,6743,6886,6931,6979,7533,7621,1.0000000000000002,0.3813850356982369,0.3481553119113957,0.3344968040028363,0.3198010745334156,0.3015113445777636,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777
7947,7947,3100,7355,7961,8126,2280,7746,161,7994,5696,6176,8248,71,136,142,486,1097,1170,1429,1497,1.0000000000000002,0.3813850356982369,0.3636363636363636,0.3636363636363636,0.3481553119113957,0.3418817293789138,0.3418817293789138,0.3198010745334156,0.3198010745334156,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777
7958,7958,8842,8414,6525,3782,6731,6813,7587,725,808,2691,2914,4746,6205,6399,6837,681,6669,7070,7614,1.0,0.3813850356982369,0.3585685828003181,0.3354101966249684,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2738612787525831
7961,7961,7355,7136,1397,7947,336,3564,7322,793,1052,3659,5255,6501,7751,8085,8248,8420,9310,71,138,1.0000000000000002,0.4545454545454546,0.4020151261036848,0.3813850356982369,0.3636363636363636,0.3344968040028363,0.3198010745334156,0.3198010745334156,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.2860387767736777,0.2860387767736777
7962,7962,8218,8445,7725,9163,9146,92,1739,2299,7356,8577,2021,2974,3131,3872,4858,5692,6746,6959,7539,1.0,0.3162277660168379,0.3162277660168379,0.2886751345948129,0.2886751345948129,0.2672612419124243,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158
7963,7963,8155,7543,7603,8227,8742,7789,2328,1395,2240,2936,4057,414,1979,2017,2166,2238,2354,3089,3761,1.0,0.3162277660168379,0.3,0.3,0.3,0.3,0.2860387767736777,0.2738612787525831,0.2581988897471611,0.2581988897471611,0.2581988897471611,0.2581988897471611,0.2390457218668787,0.2390457218668787,0.2390457218668787,0.2390457218668787,0.2390457218668787,0.2390457218668787,0.2390457218668787,0.2390457218668787
7964,7964,3741,5317,7394,1727,6560,6812,3350,9314,484,1192,1274,5301,8160,2246,2861,5159,7136,7602,40,1.0000000000000002,0.8181818181818183,0.6674238124719147,0.5222329678670935,0.4545454545454546,0.4545454545454546,0.4545454545454546,0.3813850356982369,0.3813850356982369,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.3198010745334156,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.2860387767736777
7966,7966,6904,4010,2354,888,1432,1625,2977,6618,7670,8614,1257,1499,1829,2035,4133,5207,5332,6851,6976,1.0,0.3535533905932737,0.3354101966249684,0.2672612419124243,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158
7967,7967,5159,2568,2751,7628,8220,8899,259,1970,336,4520,1691,3564,6994,8160,857,1057,1059,1208,1907,1.0000000000000002,0.3333333333333333,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3015113445777636,0.2886751345948128,0.2773500981126146,0.2519763153394848,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
7968,7968,6710,6336,8237,8527,4108,2873,8595,1655,6950,8059,46,192,510,607,811,935,1038,1039,1123,1.0,0.4216370213557839,0.4,0.4,0.4,0.3585685828003181,0.3354101966249684,0.3354101966249684,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
7970,7970,7404,7882,4010,7606,8002,929,3004,3983,4091,414,458,2017,2166,2967,3013,3800,4284,5350,7329,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.3162277660168379,0.3162277660168379,0.3015113445777636,0.2886751345948128,0.2721655269759087,0.2721655269759087,0.2721655269759087,0.2519763153394848,0.2519763153394848,0.2519763153394848,0.2519763153394848,0.2519763153394848,0.2519763153394848,0.2519763153394848,0.2519763153394848,0.2519763153394848,0.2519763153394848
7972,7972,7912,1264,7433,1371,1979,4005,4425,8347,211,1856,2963,7170,7188,7347,7593,8111,32,41,276,1.0000000000000002,0.3015113445777636,0.2886751345948128,0.2721655269759087,0.2519763153394848,0.2519763153394848,0.2519763153394848,0.2519763153394848,0.2357022603955158,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2108185106778919,0.2108185106778919,0.2108185106778919
7973,7973,6729,8632,5965,7658,8126,2280,7746,161,7994,3097,6176,8107,136,142,486,1097,1170,1429,1630,1.0,0.6324555320336759,0.5270462766947299,0.4,0.4,0.3651483716701108,0.3585685828003181,0.3585685828003181,0.3354101966249684,0.3354101966249684,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3,0.3,0.3,0.3,0.3,0.3,0.3
7982,7982,2884,3803,324,3422,7413,8103,9000,667,1234,1242,1455,1742,2134,2505,2960,3549,3591,4053,5352,1.0000000000000002,0.4545454545454546,0.3636363636363636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777
7984,7984,9063,506,6233,8106,9146,513,1755,5445,7450,8171,0,511,671,1137,1185,1519,1594,1723,1934,1.0,0.6,0.4,0.4,0.3585685828003181,0.3585685828003181,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
7987,7987,7398,3840,8253,8449,1283,2485,4456,63,3833,8591,9072,1397,2126,2341,2523,4931,6951,7627,8038,1.0000000000000002,0.5222329678670935,0.4767312946227962,0.3813850356982369,0.3813850356982369,0.3198010745334156,0.3198010745334156,0.3198010745334156,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777
7988,7988,6659,613,1916,5704,19,2130,3418,3913,4163,5368,5659,8287,3700,8082,7738,8872,620,1935,2414,1.0000000000000002,0.4216370213557839,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.2886751345948128,0.2721655269759087,0.2519763153394848,0.2519763153394848,0.2357022603955158,0.2357022603955158,0.2357022603955158
7994,7994,1692,3228,8126,2280,7746,161,6176,136,142,486,626,1097,1170,1429,2460,2603,2775,3100,3134,1.0,0.4472135954999579,0.4472135954999579,0.408248290463863,0.4008918628686365,0.4008918628686365,0.3749999999999999,0.3535533905932737,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3354101966249684
7995,7995,2970,2246,6997,7136,8475,4933,5296,8181,797,7614,4005,4158,4425,123,443,4275,7739,8160,37,1.0000000000000002,0.3535533905932737,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3015113445777636,0.2886751345948128,0.2519763153394848,0.2519763153394848,0.2519763153394848,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2222222222222222
7998,7998,8218,9146,1739,7356,7495,8413,636,5211,5368,5780,6105,6202,6943,6985,7192,8820,2328,1645,2298,1.0,0.3162277660168379,0.2672612419124243,0.2499999999999999,0.2499999999999999,0.2357022603955158,0.2357022603955158,0.2236067977499789,0.2236067977499789,0.2236067977499789,0.2236067977499789,0.2236067977499789,0.2236067977499789,0.2236067977499789,0.2236067977499789,0.2236067977499789,0.2236067977499789,0.2041241452319315,0.1581138830084189,0.1581138830084189
8000,8000,2992,3602,6480,20,43,811,1038,3566,3573,3684,4332,5380,5659,5990,8253,1136,8126,2280,4108,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3015113445777636,0.2886751345948128,0.2519763153394848,0.2519763153394848
8002,8002,4782,929,414,2017,2166,3800,5350,7329,7417,650,1625,2299,2582,2910,3873,5295,5955,6018,631,1.0000000000000002,0.3813850356982369,0.3481553119113957,0.3418817293789138,0.3418817293789138,0.3418817293789138,0.3418817293789138,0.3418817293789138,0.3418817293789138,0.3418817293789138,0.3198010745334156,0.3198010745334156,0.3198010745334156,0.3198010745334156,0.3198010745334156,0.3198010745334156,0.3198010745334156,0.3198010745334156,0.3198010745334156,0.3015113445777636
8004,8004,5445,6236,6784,7304,0,506,1137,1934,2353,2802,3563,3740,5160,5373,5805,6030,6095,6132,6188,1.0000000000000002,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777,0.2860387767736777
8005,8005,9012,5333,8293,8875,108,414,2017,2166,2354,3800,5350,7329,7417,650,1625,2299,2582,2910,3873,1.0000000000000002,0.6674238124719147,0.3813850356982369,0.3813850356982369,0.3813850356982369,0.3636363636363636,0.3418817293789138,0.3418817293789138,0.3418817293789138,0.3418817293789138,0.3418817293789138,0.3418817293789138,0.3418817293789138,0.3418817293789138,0.3198010745334156,0.3198010745334156,0.3198010745334156,0.3198010745334156,0.3198010745334156,0.3198010745334156
8006,8006,443,1132,1352,2394,2916,4134,8493,199,836,2431,2556,3002,6427,6592,134,314,545,965,1186,1.0,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2499999999999999,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2357022603955158,0.2236067977499789,0.2236067977499789,0.2236067977499789,0.2236067977499789,0.2236067977499789
8007,8007,6544,6041,7421,8696,16,1419,2445,3647,3673,4809,5261,5377,6356,7187,7404,7630,7678,7857,8428,1.0000000000000002,0.502518907629606,0.4020151261036848,0.3813850356982369,0.3636363636363636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636,0.3015113445777636
8008,8008,4158,3929,4097,8268,176,6289,84,133,140,431,594,777,855,1215,1330,1767,2219,2435,2670,1.0,0.3585685828003181,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3162277660168379,0.3162277660168379,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
8013,8013,5887,2020,6229,4810,8169,3288,3801,3837,4301,6796,8245,8988,1369,2910,3873,4017,5714,5715,5921,1.0,0.2499999999999999,0.2236067977499789,0.2236067977499789,0.1443375672974064,0.1443375672974064,0.1336306209562121,0.1336306209562121,0.1336306209562121,0.1336306209562121,0.1336306209562121,0.1336306209562121,0.1336306209562121,0.1249999999999999,0.1249999999999999,0.1249999999999999,0.1249999999999999,0.1249999999999999,0.1249999999999999,0.1249999999999999
8015,8015,4135,13,6014,6849,356,461,1275,1502,6070,6631,1083,4630,2012,2059,657,930,991,1079,1336,1.0,0.3813850356982369,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3,0.3,0.3,0.3,0.3,0.3,0.2860387767736777,0.2581988897471611,0.2390457218668787,0.2236067977499789,0.2108185106778919,0.2108185106778919,0.2108185106778919,0.2108185106778919,0.2108185106778919
8017,8017,82,35,4301,2910,3137,3873,217,631,1026,1139,1823,1877,2152,3071,3224,7196,7414,7856,117,1.0,0.4216370213557839,0.4,0.3585685828003181,0.3354101966249684,0.3354101966249684,0.3354101966249684,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.3
